AM_ID,TA_ID,TAMBON_T,TAMBON_E
3209,320910,ช่างปี่,Chang Pi
3209,320903,จารพัต,Charaphat
3209,320908,หนองเหล็ก,Nong Lek
3209,320905,แตล,Tlae
3210,321006,ดม,Dom
3210,321010,สะกาด,Sakat
3210,321012,ทับทัน,Thapthan
3210,321013,ตาคง,Ta Khong
3210,321002,ขอนแตก,Khon Taek
3210,321001,สังขะ,Sangkha
3210,321015,บ้านชบ,Ban Chop
3210,321008,บ้านจารย์,Ban Chan
3210,321007,พระแก้ว,Phra Kaeo
3210,321009,กระเทียม,Krathiam
3210,321017,เทพรักษา,Thep Raksa
3210,321011,ตาตุม,Tatum
3211,321105,ตระเปียงเตีย,Trapiang Tia
3211,321104,ตรำดม,Tramdom
3211,321102,โชคเหนือ,Chok Nuea
3211,321101,ลำดวน,Lamduan
3211,321103,อู่โลก,U Lok
3212,321208,เสม็จ,Samet
3212,321210,ประดู่,Pradu
3212,321205,ศรีสุข,Si Suk
3212,321204,หนองฮะ,Nong Ha
3212,321202,หนองไผ่ล้อม,Nong Phai Lom
3212,321203,กระออม,Kra-Om
3212,321201,สำโรงทาบ,Samrong Thap
3212,321209,สะโน,Sano
3212,321206,เกาะแก้ว,Ko Kaeo
3212,321207,หมื่นศรี,Muen Si
3213,321302,สะเดา,Sadao
3213,321306,สำเภาลูน,Samphao Lun
3213,321304,ตาวัง,Ta Wang
3213,321305,อาโพน,A Phon
3213,321301,บัวเชด,Bua Chet
3213,321303,จรัส,Charat
3214,321402,โคกกลาง,Khok Klang
3214,321403,จีกแดก,Chik Daek
3214,321404,ตาเมียง,Ta Miang
3214,321401,บักได,Bak Dai
3215,321504,หนองแวง,Nong Waeng
3215,321501,ณรงค์,Narong
3215,321502,แจนแวน,Chaen Waen
3215,321505,ศรีสุข,Si Suk
3215,321503,ตรวจ,Truat
3216,321602,บึง,Bueng
3216,321605,บ้านแร่,Ban Rae
3216,321601,เขวาสินรินทร์,Khewa Sinarin
3216,321603,ตากูก,Ta Kuk
3216,321604,ปราสาททอง,Prasat Thong
3217,321701,หนองหลวง,Nong Luang
3217,321702,คำผง,Kham Phong
3217,321703,โนน,Non
3217,321705,หนองเทพ,Nong Thep
3217,321704,ระเวียง,Rawiang
3301,330112,โพนค้อ,Phon Kho
3301,330119,หนองไฮ,Nong Hai
3301,330116,หญ้าปล้อง,Ya Plong
3301,330105,จาน,Chan
3301,330106,ตะดอบ,Tadop
3301,330101,เมืองเหนือ,Mueang Nuea
3301,330123,โพธิ์,Pho
3301,330111,โพนข่า,Phon Kha
3301,330127,หนองไผ่,Nong Phai
3301,330104,ซำ,Sam
3301,330107,หนองครก,Nong Khrok
3301,330103,คูซอด,Khu Sot
3301,330124,หมากเขียบ,Mak Khiap
3301,330118,ทุ่ม,Thum
3301,330122,น้ำคำ,Nam Kham
3301,330121,หนองแก้ว,Nong Kaeo
3302,330207,ยางชุมใหญ่,Yang Chum Yai
3302,330205,กุดเมืองฮาม,Kut Mueang Ham
3302,330203,คอนกาม,Khon Kam
3302,330201,ยางชุมน้อย,Yang Chum Noi
3302,330206,บึงบอน,Bueng Bon
3302,330202,ลิ้นฟ้า,Lin Fa
3302,330204,โนนคูณ,Non Khun
3303,330320,คำเนียม,Kham Niam
3303,330313,ดู่,Du
3303,330308,ละทาย,Lathai
3303,330301,ดูน,Dun
3303,330312,หนองบัว,Nong Bua
3303,330307,ทาม,Tham
3303,330314,ผักแพว,Phak Phaeo
3303,330315,จาน,Chan
3303,330305,หนองแวง,Nong Waeng
3303,330306,หนองแก้ว,Nong Kaeo
3303,330310,อีปาด,I Pat
3303,330311,บัวน้อย,Bua Noi
3303,330303,หนองหัวช้าง,Nong Hua Chang
3303,330304,ยาง,Yang
3303,330309,เมืองน้อย,Mueang Noi
3303,330302,โนนสัง,Non Sang
3304,330406,น้ำอ้อม,Nam Om
3304,330423,เวียงเหนือ,Wiang Nuea
3304,330416,หนองหญ้าลาด,Nong Ya Lat
3304,330409,ตระกาจ,Trakat
3304,330403,เมือง,Mueang
3304,330421,สวนกล้วย,Suan Kluai
3304,330413,ชำ,Cham
3304,330420,ขนุน,Khanun
3304,330415,โนนสำราญ,Non Samran
3304,330424,ทุ่งใหญ่,Thung Yai
3304,330411,จานใหญ่,Chan Yai
3304,330425,ภูผาหมอก,Phu Pha Mok
3304,330414,กระแชง,Krachaeng
3304,330402,กุดเสลา,Kut Salao
3304,330412,ภูเงิน,Phu Ngoen
3304,330408,รุง,Rung
3304,330405,สังเม็ก,Sang Mek
3304,330401,บึงมะลู,Bueng Malu
3304,330419,เสาธงชัย,Sao Thong Chai
3304,330407,ละลาย,Lalai
3305,330508,ตาอุด,Ta Ut
3305,330515,นิคมพัฒนา,Nikhom Phatthana
3305,330528,ศรีสะอาด,Si Sa-At
3305,330527,ศรีตระกูล,Si Trakun
3305,330525,ลมศักดิ์,Lom Sak
3305,330526,หนองฉลอง,Nong Chalong
3305,330513,ตะเคียน,Takhian
3305,330509,ห้วยเหนือ,Huai Nuea
3305,330518,ปราสาท,Prasat
3305,330517,โคกเพชร,Khok Phet
3305,330521,สำโรงตาเจ็น,Samrong Ta Chen
3305,330504,ดองกำเม็ด,Dong Kammet
3305,330510,ห้วยใต้,Huai Tai
3305,330503,ใจดี,Chai Di
3305,330524,กฤษณา,Kritsana
3305,330501,กันทรารมย์,Kanthararom
3305,330507,สะเดาใหญ่,Sadao Yai
3305,330502,จะกง,Cha Kong
3305,330511,หัวเสือ,Hua Suea
3305,330522,ห้วยสำราญ,Huai Samran
3305,330505,โสน,Sano
3305,330506,ปรือใหญ่,Prue Yai
3306,330606,โนนปูน,Non Pun
3306,330603,ปราสาทเยอ,Prasat Yoe
3306,330602,ดินแดง,Din Daeng
3306,330605,สุขสวัสดิ์,Suk Sawat
3306,330604,สำโรงพลัน,Samrong Phlan
3306,330601,ไพรบึง,Phrai Bueng
3307,330710,พิมายเหนือ,Phimai Nuea
3307,330709,สวาย,Sawat
3307,330706,โพธิ์ศรี,Pho Si
3307,330701,พิมาย,Phimai
3307,330704,ตูม,Tum
3307,330707,สำโรงปราสาท,Samrong Prasat
3307,330705,สมอ,Samo
3307,330708,ดู่,Du
3307,330703,หนองเชียงทูน,Nong Chiang Thun
3307,330702,กู่,Ku
3308,330807,ขุนหาญ,Khun Han
3308,330804,โพธิ์วงศ์,Pho Wong
3308,330801,สิ,Si
3308,330806,กระหวัน,Krawan
3308,330808,โนนสูง,Non Sung
3308,330805,ไพร,Phrai
3308,330810,ภูฝ้าย,Phu Fai
3308,330811,โพธิ์กระสังข์,Pho Krasang
3308,330803,พราน,Phran
3308,330812,ห้วยจันทร์,Huai Chan
3308,330809,กันทรอม,Kan Throm
3308,330802,บักดอง,Bak Dong
3309,330906,จิกสังข์ทอง,Chik Sang Thong
3309,330901,เมืองคง,Mueang Khong
3309,330913,หนองหมี,Nong Mi
3309,330907,ด่าน,Dan
3309,330911,ไผ่,Phai
3309,330914,หว้านคำ,Wan Kham
3309,330908,ดู่,Du
3309,330910,บัวหุ่ง,Bua Hung
3309,330915,สร้างปี่,Sang Pi
3309,330912,ส้มป่อย,Som Poi
3309,330902,เมืองแคน,Mueang Khaen
3309,330903,หนองแค,Nong Khae
3309,330909,หนองอึ่ง,Nong Ueng
3310,331014,แต้,Tae
3310,331001,กำแพง,Kamphaeng
3310,331024,โคกหล่าม,Khok Lam
3310,331010,ตาเกษ,Ta Kat
3310,331022,สระกำแพงใหญ่,Sa Kamphaeng Yai
3310,331002,อี่หล่ำ,I Lam
3310,331025,โคกจาน,Khok Chan
3310,331011,หัวช้าง,Hua Chang
3310,331004,ทุ่งไชย,Thung Chai
3310,331006,แขม,Khaem
3310,331016,โพธิ์ชัย,Pho Chai
3310,331015,แข้,Khae
3310,331007,หนองไฮ,Nong Hai
3310,331005,สำโรง,Samrong
3310,331008,ขะยูง,Khayung
3310,331017,ปะอาว,Pa-Ao
3310,331003,ก้านเหลือง,Kan Lueang
3310,331018,หนองห้าง,Nong Hang
3310,331012,รังแร้ง,Rang Raeng
3311,331102,บึงบูรพ์,Bueng Bun
3311,331101,เป๊าะ,Po
3312,331203,กล้วยกว้าง,Kluai Kwang
3312,331201,ห้วยทับทัน,Huai Thapthan
3312,331204,ผักไหม,Phak Mai
3312,331205,จานแสนไชย,Chan Saen Chai
3312,331206,ปราสาท,Prasat
3312,331202,เมืองหลวง,Mueang Luang
3313,331303,โพธิ์,Pho
3313,331305,เหล่ากวาง,Lao Kwang
3313,331301,โนนค้อ,Non Kho
3313,331302,บก,Bok
3313,331304,หนองกุง,Nong Kung
3314,331406,ศรีโนนงาม,Si Non Ngam
3314,331404,ตูม,Tum
3314,331407,สะพุง,Saphung
3314,331402,พิงพวย,Phing Phuai
3314,331401,ศรีแก้ว,Si Kaeo
3314,331403,สระเยาว์,Sa Yao
3314,331405,เสืองข้าว,Sueang Khao
3315,331502,ละเอาะ,La-O
3315,331503,ตองปิด,Tong Pit
3315,331504,เขิน,Khoen
3315,331505,รุ่งระวี,Rung Rawi
3315,331506,คูบ,Khup
3315,331501,น้ำเกลี้ยง,Nam Kliang
3316,331608,โพนยาง,Phon Yang
3316,331605,ศรีสำราญ,Si Samran
3316,331607,วังหิน,Wang Hin
3316,331604,บ่อแก้ว,Bo Kaeo
3316,331603,ดวนใหญ่,Duan Yai
3316,331602,ธาตุ,That
3316,331606,ทุ่งสว่าง,Thung Sawang
3316,331601,บุสูง,Bu Sung
3317,331704,ละลม,Lalom
3317,331705,ตะเคียนราม,Takhian Ram
3317,331702,ห้วยตามอญ,Huai Ta Mon
3317,331703,ห้วยตึ๊กชู,Huai Tuek Chu
3317,331701,โคกตาล,Khok Tan
3317,331707,ไพรพัฒนา,Phrai Phatthana
3317,331706,ดงรัก,Dong Rak
3318,331803,หนองใหญ่,Nong Yai
3318,331801,เมืองจันทร์,Mueang Chan
3318,331802,ตาโกน,Ta Kon
3319,331904,หนองฮาง,Nong Hang
3319,331903,หนองงูเหลือม,Nong Ngu Lueam
3319,331901,เสียว,Siao
3319,331902,หนองหว้า,Nong Wa
3319,331905,ท่าคล้อ,Tha Khlo
3320,332005,หนองค้า,Nong Kha
3320,332004,โนนเพ็ก,Non Phek
3320,332003,ตำแย,Tamyae
3320,332001,พยุห์,Phayu
3320,332002,พรหมสวัสดิ์,Phrom Sawat
3321,332104,ผือใหญ่,Phue Yai
3321,332103,หนองม้า,Nong Ma
3321,332105,อีเซ,I Se
3321,332102,เสียว,Siao
3321,332101,โดด,Dot
3322,332204,โจดม่วง,Chot Muang
3322,332203,หนองบัวดง,Nong Bua Dong
3322,332202,คลีกลิ้ง,Khli Kling
3322,332201,กุง,Kung
3401,340107,ปทุม,Pathum
3401,340101,ในเมือง,
3401,340119,ขี้เหล็ก,Khi Lek
3401,340104,หัวเรือ,Hua Ruea
3401,340109,แจระแม,Chaeramae
3401,340120,ปะอาว,Pa-Ao
3401,340116,กุดลาด,Kut Lat
3401,340113,กระโสบ,Krasop
3401,340108,ขามใหญ่,Kham Yai
3401,340112,ไร่น้อย,Rai Noi
3401,340105,หนองขอน,Nong Khon
3401,340111,หนองบ่อ,Nong Bo
3402,340203,เอือดใหญ่,Ueat Yai
3402,340207,ตะบ่าย,Tabai
3402,340211,ดอนใหญ่,Don Yai
3402,340202,แก้งกอก,Kaeng Kok
3402,340204,วาริน,Warin
3402,340205,ลาดควาย,Lat Khwai
3402,340201,นาคำ,Na Kham
3402,340210,นาเลิน,Na Loen
3402,340208,คำไหล,Kham Lai
3402,340206,สงยาง,Song Yang
3402,340209,หนามแท่ง,Nam Thaeng
3403,340301,โขงเจียม,Khong Chiam
3403,340304,หนองแสงใหญ่,Nong Saeng Yai
3403,340305,ห้วยไผ่,Huai Phai
3403,340302,ห้วยยาง,Huai Yang
3403,340303,นาโพธิ์กลาง,Na Pho Klang
3404,340412,บ้านกอก,Ban Kok
3404,340409,แดงหม้อ,Daeng Mo
3404,340407,ท่าไห,Tha Hai
3404,340410,ธาตุน้อย,That Noi
3404,340414,โนนรัง,Non Rang
3404,340417,สหธาตุ,Sahathat
3404,340403,ค้อทอง,Kho Thong
3404,340415,ยางขี้นก,Yang Khi Nok
3404,340413,กลางใหญ่,Klang Yai
3404,340405,หัวดอน,Hua Don
3404,340408,นาคำใหญ่,Na Kham Yai
3404,340401,เขื่องใน,Khueang Nai
3404,340416,ศรีสุข,Si Suk
3404,340406,ชีทวน,Chi Tuan
3404,340411,บ้านไทย,Ban Thai
3404,340404,ก่อเอ้,Ko-E
3404,340418,หนองเหล่า,Nong Lao
3404,340402,สร้างถ่อ,Sang Tho
3405,340504,เจียด,Chiat
3405,340512,หนองสิม,Nong Sim
3405,340510,แก้งเหนือ,Kaeng Nuea
3405,340511,หนองนกทา,Nong Nok Tha
3405,340513,หัวนา,Hua Na
3405,340503,ขามป้อม,Kham Pom
3405,340508,นาแวง,Na Waeng
3405,340507,หนองผือ,Nong Phue
3405,340501,เขมราฐ,Khemarat
3407,340720,โพนงาม,Phon Ngam
3407,340702,นาส่วง,Na Suang
3407,340712,แก้ง,Kaeng
3407,340723,โนนสมบูรณ์,Non Sombun
3407,340706,ทุ่งเทิง,Thung Thoeng
3407,340708,สมสะอาด,Som Sa-At
3407,340721,ป่าโมง,Pa Mong
3407,340704,นาเจริญ,Na Charoen
3407,340713,ท่าโพธิ์ศรี,Tha Pho Si
3407,340716,คำครั่ง,Kham Khrang
3407,340717,นากระแซง,Na Krasaeng
3407,340701,เมืองเดช,Mueang Det
3407,340715,บัวงาม,Bua Ngam
3407,340711,กลาง,Klang
3407,340710,ตบหู,Top Hu
3407,340709,กุดประทาย,Kut Prathai
3408,340802,โนนสมบูรณ์,Non Sombun
3408,340806,โนนสวรรค์,Non Sawan
3408,340803,พรสวรรค์,Phon Sawan
3408,340805,โสกแสง,Sok Saeng
3408,340804,บ้านตูม,Ban Tum
3408,340801,นาจะหลวย,Na Chaluai
3409,340911,เก่าขาม,Kao Kham
3409,340909,ยางใหญ่,Yang Yai
3409,340906,บุเปือย,Bu Pueai
3409,340903,ยาง,Yang
3409,340907,สีวิเชียร,Si Wichian
3409,340901,โซง,Song
3409,340904,โดมประดิษฐ์,Dom Pradit
3410,341006,โนนค้อ,Non Kho
3410,341007,บัวงาม,Bua Ngam
3410,341004,นาโพธิ์,Na Pho
3410,341008,บ้านแมด,Ban Maet
3410,341005,หนองสะโน,Nong Sano
3410,341001,โพนงาม,Phon Ngam
3410,341003,คอแลน,Kho Laen
3410,341002,ห้วยข่า,Huai Kha
3411,341101,ขุหลุ,Khulu
3411,341116,สะพือ,Saphue
3411,341121,กุดยาลวน,Kut Ya Luan
3411,341117,หนองเต่า,Nong Tao
3411,341123,คำเจริญ,Kham Charoen
3411,341122,บ้านแดง,Ban Daeng
